dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology Patna	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	29483	29661
National Institute of Technology Patna	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	51926	53830
National Institute of Technology Patna	Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	EWS	Gender-Neutral	35864	35864
National Institute of Technology Patna	Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Gender-Neutral	27884	28870
National Institute of Technology Patna	Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Female-only (including Supernumerary)	54281	54281
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	30887	30887
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	32115	32115
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	26406	28075
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	43574	45051
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	45510	45510
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	31652	32199
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	131931	131931
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	167386	167386
National Institute of Technology Patna	Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	309691	309691
National Institute of Technology Patna	Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OPEN	Gender-Neutral	73036	73036
National Institute of Technology Patna	Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	EWS	Gender-Neutral	78878	78878
National Institute of Technology Patna	Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OBC-NCL	Gender-Neutral	73282	73282
National Institute of Technology Patna	Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Gender-Neutral	65552	65552
National Institute of Technology Patna	Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Female-only (including Supernumerary)	76507	76507
National Institute of Technology Patna	Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	EWS	Gender-Neutral	81626	81626
National Institute of Technology Patna	Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	SC	Gender-Neutral	198395	198395
National Institute of Technology Patna	Mathematics and Computing Technology (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OPEN	Gender-Neutral	28644	28644
National Institute of Technology Patna	Mathematics and Computing Technology (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	EWS	Gender-Neutral	33665	33665
National Institute of Technology Patna	Mathematics and Computing Technology (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	EWS	Gender-Neutral	25314	25314
National Institute of Technology Patna	Mathematics and Computing Technology (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Gender-Neutral	30182	30182
National Institute of Technology Patna	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	40745	41064
National Institute of Technology Patna	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	47935	48480
National Institute of Technology Patna	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	42384	42400
National Institute of Technology Patna	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	69114	69745
National Institute of Technology Patna	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	49367	50218
National Institute of Technology Patna	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	79151	79151
National Institute of Technology Patna	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	317257	317257
National Institute of Technology Patna	Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Female-only (including Supernumerary)	82083	82083
National Institute of Technology Patna	Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Gender-Neutral	54983	54983
National Institute of Technology Patna	Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Female-only (including Supernumerary)	122627	122627
National Institute of Technology Patna	Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	295284	295284
National Institute of Technology Patna	Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	38646	39092
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	74742	74742
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	297663	297663
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	387788	387788
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	63559	67054
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	89683	94435
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	76907	79681
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	103088	103088
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	69102	73344
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	102099	102099
National Institute of Technology Puducherry	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	183424	184628
National Institute of Technology Puducherry	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	41913	41913
National Institute of Technology Puducherry	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL (PwD)	Gender-Neutral	406535	406535
National Institute of Technology Puducherry	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	48562	48562
National Institute of Technology Puducherry	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	43546	45409
National Institute of Technology Puducherry	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	49378	49707
National Institute of Technology Puducherry	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	46897	47893
National Institute of Technology Puducherry	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	61081	67916
National Institute of Technology Puducherry	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	34571	34571
National Institute of Technology Puducherry	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	31345	33817
National Institute of Technology Puducherry	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	35075	36124
National Institute of Technology Puducherry	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	38557	38557
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	56947	56947
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	89000	89000
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	215202	215202
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	267415	267415
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	47184	47184
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	75194	81428
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	57868	58094
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	48622	52436
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	88357	89238
National Institute of Technology Puducherry	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	167787	177077
National Institute of Technology Raipur	Architecture (5 Years, Bachelor of Architecture)	All India	EWS	Female-only (including Supernumerary)	8649	8649
National Institute of Technology Raipur	Architecture (5 Years, Bachelor of Architecture)	All India	OBC-NCL	Gender-Neutral	3217	3809
National Institute of Technology Raipur	Architecture (5 Years, Bachelor of Architecture)	Other State	OPEN	Gender-Neutral	1527	1651
National Institute of Technology Raipur	Architecture (5 Years, Bachelor of Architecture)	Other State	EWS	Gender-Neutral	10579	11060
National Institute of Technology Raipur	Architecture (5 Years, Bachelor of Architecture)	Other State	OBC-NCL	Gender-Neutral	4373	4918
National Institute of Technology Raipur	Architecture (5 Years, Bachelor of Architecture)	Other State	OBC-NCL	Female-only (including Supernumerary)	3997	3997
National Institute of Technology Raipur	Architecture (5 Years, Bachelor of Architecture)	Other State	ST	Gender-Neutral	14206	14206
National Institute of Technology Raipur	Bio Medical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	147194	147194
National Institute of Technology Raipur	Bio Medical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	160007	160007
