dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	OBC-NCL	Female-only (including Supernumerary)	4815	4815
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	SC	Female-only (including Supernumerary)	8095	8095
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	ST	Gender-Neutral	22882	22882
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	52512	52512
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	48979	48979
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	55179	55179
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	58933	58933
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	167826	167826
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	35240	35240
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	42580	44855
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	34524	34524
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	60488	60488
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	34216	34216
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	48917	48917
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	42239	43059
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	64611	64611
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	33757	33866
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	40271	40271
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	8834	8834
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	12018	12018
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	19937	19937
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	15376	15376
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	18471	18471
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	153388	153388
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	10568	10568
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	390036	390036
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	28741	28741
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	19966	19966
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	106269	106269
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	51857	51857
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	40133	40133
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	50359	52428
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	29390	29390
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	30484	30679
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	25583	26234
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	37882	37882
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	29703	29709
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	42033	42033
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	30659	30918
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	47909	47909
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	54750	54750
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	92985	92985
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	170715	170715
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	83391	87602
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	126357	157975
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	94069	94920
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	212558	212558
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	89125	100787
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	169965	170521
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	220822	220822
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	71288	73981
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	124831	124831
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	346939	346939
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	1069581	1069581
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	64736	70213
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	119161	119161
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	74550	76529
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	125342	125342
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	75606	77508
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	126006	126887
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	207361	209815
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	394852	394852
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	All India	EWS	Gender-Neutral	168898	182595
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	All India	ST	Gender-Neutral	509090	510820
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	Other State	OPEN	Gender-Neutral	113459	127501
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	Other State	EWS	Gender-Neutral	188280	190166
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	Other State	OBC-NCL	Gender-Neutral	131951	149076
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	Other State	SC	Gender-Neutral	255749	271293
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	Other State	ST	Gender-Neutral	515105	517539
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	74610	78737
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	270016	270209
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	477950	477950
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	369059	369059
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	68538	70261
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	119848	130216
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	78821	85882
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	132773	132773
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	75576	78898
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	138445	148379
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	206484	210590
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	ST	Gender-Neutral	309594	309594
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	ST	Gender-Neutral	357290	357290
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	26346	26422
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	45502	45718
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	29089	29089
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	30731	31911
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	52266	58488
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	103667	103667
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	148888	153247
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	72405	72405
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	49163	49163
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	82925	82925
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	51352	51352
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	75830	75830
National Institute of Technology Agartala	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	214288	214288
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	118131	118131
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	31570	32335
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	57477	58355
National Institute of Technology Agartala	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	35598	35598
